"","county","state","lat","long","cases","deaths"
"455","Hall","Georgia",34.32207823,-83.81896936,24515,348
"456","Hancock","Georgia",33.2721566,-82.99766919,838,55
"457","Haralson","Georgia",33.79602175,-85.21005667,2324,67
"458","Harris","Georgia",32.73709786,-84.90538572,2163,42
"459","Hart","Georgia",34.34626973,-82.96567682,2122,46
"460","Heard","Georgia",33.29686567,-85.12886832,750,15
"461","Henry","Georgia",33.4533428,-84.1481466,19926,226
"462","Houston","Georgia",32.45802497,-83.66879087,12380,189
"463","Irwin","Georgia",31.60213036,-83.27501387,850,25
"464","Jackson","Georgia",34.13794553,-83.56814788,8565,115
"465","Jasper","Georgia",33.31535543,-83.68844964,1204,27
"466","Jeff Davis","Georgia",31.80405727,-82.6372487,1663,39
"467","Jefferson","Georgia",33.05867328,-82.41609057,1758,54
"468","Jenkins","Georgia",32.79248718,-81.96040187,791,38
"469","Johnson","Georgia",32.70211082,-82.66166794,1040,40
"470","Jones","Georgia",33.02512137,-83.56019163,1745,33
"471","Lamar","Georgia",33.07841647,-84.14263877,1775,42
"472","Lanier","Georgia",31.0382857,-83.06472457,696,10
"473","Laurens","Georgia",32.46325233,-82.92221316,5190,146
"474","Lee","Georgia",31.7793306,-84.14324253,2480,45
"475","Liberty","Georgia",31.82588896,-81.49251135,2876,42
"476","Lincoln","Georgia",33.79201475,-82.45024131,688,19
"477","Long","Georgia",31.75218791,-81.74952375,750,10
"478","Lowndes","Georgia",30.83568832,-83.27056716,10987,174
"479","Lumpkin","Georgia",34.57286511,-84.00425681,2664,50
"480","Macon","Georgia",32.35207048,-84.04234127,740,22
"481","Madison","Georgia",34.12920917,-83.21218732,2865,38
"482","Marion","Georgia",32.3483402,-84.52733571,482,13
"483","McDuffie","Georgia",33.47851918,-82.48252774,2165,35
"484","McIntosh","Georgia",31.49683595,-81.40163426,679,13
"485","Meriwether","Georgia",33.04163534,-84.68859732,1732,39
"486","Miller","Georgia",31.16568912,-84.73151117,737,7
"487","Mitchell","Georgia",31.22483255,-84.19381821,1879,72
"488","Monroe","Georgia",33.014289,-83.92097166,2197,83
"489","Montgomery","Georgia",32.17201038,-82.53527476,827,20
"490","Morgan","Georgia",33.59232073,-83.49129491,1699,13
"491","Murray","Georgia",34.78897608,-84.74993177,4276,57
"492","Muscogee","Georgia",32.50931999,-84.87142262,13548,296
"493","Newton","Georgia",33.55514538,-83.8454714,8713,176
"494","Oconee","Georgia",33.83749973,-83.43679568,3394,53
"495","Oglethorpe","Georgia",33.8786296,-83.08278123,1321,19
"496","Paulding","Georgia",33.91969522,-84.86848792,13297,160
"497","Peach","Georgia",32.56934316,-83.82937,2232,41
"498","Pickens","Georgia",34.46589159,-84.46406611,2854,55
"499","Pierce","Georgia",31.35928155,-82.21598442,2217,44
"500","Pike","Georgia",33.09310242,-84.38790389,1912,29
"501","Polk","Georgia",34.00267074,-85.18677781,4919,68
"502","Pulaski","Georgia",32.23334561,-83.4754996,824,33
"503","Putnam","Georgia",33.32056115,-83.37552891,1875,43
"504","Quitman","Georgia",31.86728114,-85.01773177,149,1
"505","Rabun","Georgia",34.88389445,-83.40304637,1511,38
"506","Randolph","Georgia",31.76622818,-84.75732369,569,31
"507","Richmond","Georgia",33.35777107,-82.07026432,21291,366
"508","Rockdale","Georgia",33.65145002,-84.02202167,5981,117
"509","Schley","Georgia",32.2654021,-84.31258912,290,2
"510","Screven","Georgia",32.74976524,-81.60779441,833,19
"511","Seminole","Georgia",30.93464824,-84.86823924,868,15
"512","Spalding","Georgia",33.26310031,-84.28013991,5162,137
"513","Stephens","Georgia",34.55151201,-83.29405315,2839,69
"514","Stewart","Georgia",32.07996777,-84.83208037,769,20
"515","Sumter","Georgia",32.03650571,-84.19821492,2358,87
"516","Talbot","Georgia",32.69642758,-84.53351366,424,13
"517","Taliaferro","Georgia",33.56543317,-82.88136816,110,0
"518","Tattnall","Georgia",32.04785085,-82.05539188,2074,51
"519","Taylor","Georgia",32.55792548,-84.25077141,722,22
"520","Telfair","Georgia",31.92829517,-82.93491155,1199,46
"521","Terrell","Georgia",31.77527543,-84.44069698,712,37
"522","Thomas","Georgia",30.86392347,-83.91847289,4043,100
"523","Tift","Georgia",31.45743864,-83.5236119,4551,110
"524","Toombs","Georgia",32.12059861,-82.32957247,3075,94
"525","Towns","Georgia",34.91369188,-83.7410746,1024,44
"526","Treutlen","Georgia",32.40422134,-82.56904553,775,22
"527","Troup","Georgia",33.03349196,-85.02812115,6654,175
"528","Turner","Georgia",31.71612656,-83.62069378,927,29
"529","Twiggs","Georgia",32.67435595,-83.43078662,583,28
"530","Union","Georgia",34.82995757,-83.98967069,1952,63
"531","Upson","Georgia",32.87920671,-84.30024826,3085,105
"532","Walker","Georgia",34.73376362,-85.30165174,5906,72
"533","Walton","Georgia",33.78017694,-83.73552314,8633,179
"534","Ware","Georgia",31.05449097,-82.42224148,4383,124
"535","Warren","Georgia",33.41146451,-82.67795848,481,10
"536","Washington","Georgia",32.96711864,-82.79357039,1859,59
"537","Wayne","Georgia",31.5521809,-81.91894878,3089,68
"538","Webster","Georgia",32.04066113,-84.54742852,126,3
"539","Wheeler","Georgia",32.12009104,-82.72574721,600,22
"540","White","Georgia",34.64624278,-83.74905525,2876,65
"541","Whitfield","Georgia",34.80987459,-84.96093476,15324,188
"542","Wilcox","Georgia",31.97496928,-83.43438555,741,43
"543","Wilkes","Georgia",33.78290391,-82.74286107,966,20
"544","Wilkinson","Georgia",32.80291082,-83.17140684,825,21
"545","Worth","Georgia",31.55162306,-83.85090513,1634,57
"546","Hawaii","Hawaii",19.60121157,-155.5210167,2223,53
"547","Honolulu","Hawaii",21.45803166,-157.9712182,21527,335
"548","Kauai","Hawaii",22.03935037,-159.5966786,181,1
"549","Maui","Hawaii",20.86399628,-156.5689097,2467,26
"550","Ada","Idaho",43.4526575,-116.2415516,45151,418
"551","Adams","Idaho",44.89333571,-116.4545247,317,3
"552","Bannock","Idaho",42.67002716,-112.2233311,7472,87
"553","Bear Lake","Idaho",42.28269683,-111.3289238,334,2
"554","Benewah","Idaho",47.21754179,-116.6586851,536,7
"555","Bingham","Idaho",43.2167288,-112.3978437,4099,59
"556","Blaine","Idaho",43.4085812,-113.9752658,2034,14
"557","Boise","Idaho",43.98829931,-115.7309284,295,2
"558","Bonner","Idaho",48.29996017,-116.6017932,2818,29
"559","Bonneville","Idaho",43.38713372,-111.6161537,11589,140
"560","Boundary","Idaho",48.76684761,-116.4630179,755,10
"561","Butte","Idaho",43.72592209,-113.1735463,186,1
"562","Camas","Idaho",43.46665742,-114.8065892,67,0
"563","Canyon","Idaho",43.61970148,-116.7095499,24056,261
"564","Caribou","Idaho",42.77149116,-111.5597683,614,11
"565","Cassia","Idaho",42.28347888,-113.6012409,2798,23
"566","Clark","Idaho",44.28496071,-112.3505704,53,0
"567","Clearwater","Idaho",46.67459924,-115.6622393,982,12
"568","Custer","Idaho",44.24186819,-114.2855494,227,3
"569","Elmore","Idaho",43.3507101,-115.4701578,1546,11
"570","Franklin","Idaho",42.18332217,-111.8149666,1032,13
"571","Fremont","Idaho",44.22800938,-111.4809943,964,14
"572","Gem","Idaho",44.06482372,-116.398376,1666,29
"573","Gooding","Idaho",42.96927962,-114.8108306,1245,23
"574","Idaho","Idaho",45.84721541,-115.4634436,1149,17
"575","Jefferson","Idaho",43.82078483,-112.3131749,2309,20
"576","Jerome","Idaho",42.68891267,-114.2655033,2455,18
"577","Kootenai","Idaho",47.67282258,-116.7020872,16001,170
"578","Latah","Idaho",46.81587887,-116.7113698,2556,6
"579","Lemhi","Idaho",44.9438088,-113.9309747,482,9
"580","Lewis","Idaho",46.23315327,-116.434146,373,6
"581","Lincoln","Idaho",43.0012336,-114.1358773,479,10
"582","Madison","Idaho",43.78141028,-111.6538474,5998,21
"583","Minidoka","Idaho",42.85518524,-113.6357257,2247,28
"584","Nez Perce","Idaho",46.32638236,-116.7500975,3310,47
"585","Oneida","Idaho",42.1949428,-112.5407838,313,3
"586","Owyhee","Idaho",42.58016894,-116.1693871,982,24
"587","Payette","Idaho",44.00545243,-116.7647695,2342,30
"588","Power","Idaho",42.69254894,-112.8395742,611,7
"589","Shoshone","Idaho",47.35364087,-115.8916749,977,31
"590","Teton","Idaho",43.75303583,-111.2056773,1037,4
"591","Twin Falls","Idaho",42.35440512,-114.6685381,8817,119
"592","Valley","Idaho",44.76728382,-115.5676773,770,5
"593","Washington","Idaho",44.45275475,-116.7847688,1165,20
"594","Adams","Illinois",39.98815591,-91.18786813,7807,109
"595","Alexander","Illinois",37.18049267,-89.32910838,426,8
"596","Bond","Illinois",38.88829622,-89.43534887,1831,22
"597","Boone","Illinois",42.32359279,-88.82345779,5795,73
"598","Brown","Illinois",39.96209138,-90.75068024,647,6
"599","Bureau","Illinois",41.40385234,-89.5283051,3174,73
"600","Calhoun","Illinois",39.16840183,-90.66330078,467,2
"601","Carroll","Illinois",42.06823429,-89.93395545,1523,32
"602","Cass","Illinois",39.96991073,-90.24734436,1848,22
"603","Champaign","Illinois",40.13919438,-88.20046615,16886,109
"604","Christian","Illinois",39.54581621,-89.27780482,3193,62
"605","Clark","Illinois",39.33425789,-87.78705622,1620,28
"606","Clay","Illinois",38.75388572,-88.48914513,1399,39
"607","Clinton","Illinois",38.60704876,-89.42385254,5456,85
"608","Coles","Illinois",39.51949084,-88.22358557,4986,88
"609","Cook","Illinois",41.84144849,-87.81658794,460554,9006
"610","Crawford","Illinois",39.0032229,-87.75954624,1946,21
"611","Cumberland","Illinois",39.27432424,-88.2401158,1142,17
"612","De Witt","Illinois",40.17514519,-88.90959682,1230,22
"613","DeKalb","Illinois",41.89373302,-88.76958483,7975,106
"614","Douglas","Illinois",39.76768052,-88.21854195,2172,29
"615","DuPage","Illinois",41.85116968,-88.08642662,73692,1132
"616","Edgar","Illinois",39.6809186,-87.74759563,1522,36
"617","Edwards","Illinois",38.41353228,-88.05720863,509,8
"618","Effingham","Illinois",39.05935711,-88.58969584,4426,68
"619","Fayette","Illinois",39.00072038,-89.02452658,3039,52
"620","Ford","Illinois",40.59706922,-88.22350769,1480,43
"621","Franklin","Illinois",37.99189086,-88.92567818,4049,63
"622","Fulton","Illinois",40.47289135,-90.20862357,2747,44
"623","Gallatin","Illinois",37.76430935,-88.22953869,419,3
"624","Greene","Illinois",39.35907414,-90.388865,1343,30
"625","Grundy","Illinois",41.28569601,-88.41905692,4800,58
"626","Hamilton","Illinois",38.08163641,-88.53883373,759,14
"627","Hancock","Illinois",40.40423981,-91.16313899,1614,27
"628","Hardin","Illinois",37.51810645,-88.26873022,329,10
"629","Henderson","Illinois",40.81908672,-90.92491462,487,8
"630","Henry","Illinois",41.3533994,-90.13296166,4223,53
"631","Iroquois","Illinois",40.74717633,-87.82466784,2710,59
"632","Jackson","Illinois",37.78595185,-89.38232563,4494,60
"633","Jasper","Illinois",39.01054275,-88.15437049,1090,17
"634","Jefferson","Illinois",38.29980057,-88.9240025,3842,111
"635","Jersey","Illinois",39.08869046,-90.35393073,2408,44
"636","Jo Daviess","Illinois",42.36542373,-90.21094405,1571,22
"637","Johnson","Illinois",37.45939802,-88.88165419,1321,10
"638","Kane","Illinois",41.93842729,-88.42861412,49017,692
"639","Kankakee","Illinois",41.13746989,-87.86205334,12036,186
"640","Kendall","Illinois",41.59081014,-88.42869583,10576,80
"641","Knox","Illinois",40.93148779,-90.2133034,4846,120
"642","LaSalle","Illinois",41.3442613,-88.88633881,10286,205
"643","Lake","Illinois",42.3224907,-88.00367925,57123,891
"644","Lawrence","Illinois",38.71987914,-87.72884035,2251,23
"645","Lee","Illinois",41.74583951,-89.29977132,3246,42
"646","Livingston","Illinois",40.89188292,-88.55784752,4015,69
"647","Logan","Illinois",40.12581572,-89.36638784,3256,50
"648","Macon","Illinois",39.86064913,-88.96342505,9254,178
"649","Macoupin","Illinois",39.26119767,-89.92424028,4213,73
"650","Madison","Illinois",38.83042506,-89.90422563,26839,438
"651","Marion","Illinois",38.64963204,-88.91899208,4211,109
"652","Marshall","Illinois",41.0327901,-89.34510444,796,14
"653","Mason","Illinois",40.23917274,-89.91824452,1252,41
"654","Massac","Illinois",37.22078441,-88.71036614,1194,30
"655","McDonough","Illinois",40.45674722,-90.67775541,2268,39
"656","McHenry","Illinois",42.32451172,-88.45248227,23253,254
"657","McLean","Illinois",40.48996987,-88.84621113,14154,146
"658","Menard","Illinois",40.02742725,-89.80246001,997,6
"659","Mercer","Illinois",41.20596782,-90.74290052,1231,31
"660","Monroe","Illinois",38.27594376,-90.17761038,3917,75
"661","Montgomery","Illinois",39.23198845,-89.47809254,3325,66
"662","Morgan","Illinois",39.71654544,-90.20255104,3441,74
"663","Moultrie","Illinois",39.64187451,-88.62099969,1457,21
"664","Ogle","Illinois",42.04165196,-89.32184679,4859,69
"665","Peoria","Illinois",40.78702156,-89.76078901,16205,247
"666","Perry","Illinois",38.08510853,-89.36856219,2954,56
"667","Piatt","Illinois",40.01360584,-88.59319339,1266,13
"668","Pike","Illinois",39.62265059,-90.8877017,1653,48
"669","Pope","Illinois",37.41391284,-88.56152109,273,3
"670","Pulaski","Illinois",37.22631423,-89.13085001,657,4
"671","Putnam","Illinois",41.2013541,-89.2869272,384,3
"672","Randolph","Illinois",38.05095369,-89.82512254,3903,74
"673","Richland","Illinois",38.71240969,-88.08475366,1615,37
"674","Rock Island","Illinois",41.46613806,-90.57042164,12618,278
"675","Saline","Illinois",37.75332999,-88.54119706,2204,43
"676","Sangamon","Illinois",39.75836914,-89.65872023,15555,212
"677","Schuyler","Illinois",40.1571798,-90.61114163,664,5
"678","Scott","Illinois",39.6429169,-90.47814431,440,1
"679","Shelby","Illinois",39.39133527,-88.80611122,2075,33
"680","St. Clair","Illinois",38.46996033,-89.93063427,24336,439
"681","Stark","Illinois",41.09309773,-89.79745866,515,22
"682","Stephenson","Illinois",42.35129217,-89.662598,3824,67
"683","Tazewell","Illinois",40.50716185,-89.51404662,12927,229
"684","Union","Illinois",37.47119609,-89.25548938,2149,31
"685","Vermilion","Illinois",40.18417171,-87.73384359,8217,109
"686","Wabash","Illinois",38.44272901,-87.84922065,1280,12
"687","Warren","Illinois",40.84925021,-90.6147432,1645,43
"688","Washington","Illinois",38.35309213,-89.40982703,1548,21
"689","Wayne","Illinois",38.42955355,-88.42586459,1625,44
"690","White","Illinois",38.08706198,-88.17657461,1549,23
"691","Whiteside","Illinois",41.75509713,-89.91556058,5681,139
"692","Will","Illinois",41.44619267,-87.97862712,62435,860
"693","Williamson","Illinois",37.73033511,-88.92994027,6622,115
"694","Winnebago","Illinois",42.33641854,-89.16085327,27647,410
"695","Woodford","Illinois",40.78579374,-89.20973757,3521,59
"696","Adams","Indiana",40.7457653,-84.93671406,3139,48
"697","Allen","Indiana",41.09194313,-85.06800636,34424,613
"698","Bartholomew","Indiana",39.20744865,-85.89558181,7026,137
"699","Benton","Indiana",40.60626947,-87.31093999,899,11
"700","Blackford","Indiana",40.47388153,-85.32499702,1179,27
"701","Boone","Indiana",40.0509304,-86.46841646,5836,84
"702","Brown","Indiana",39.19605589,-86.22868909,917,37
"703","Carroll","Indiana",40.5807832,-86.56198812,1701,17
"704","Cass","Indiana",40.76135835,-86.34830753,5135,92
"705","Clark","Indiana",38.48015445,-85.70510334,11455,166
"706","Clay","Indiana",39.39561833,-87.11723506,2323,42
"707","Clinton","Indiana",40.30319754,-86.47277257,3867,51
"708","Crawford","Indiana",38.28814402,-86.44518825,876,13
"709","Daviess","Indiana",38.70186039,-87.07185406,2815,87
"710","DeKalb","Indiana",41.39804622,-84.99906934,3661,73
"711","Dearborn","Indiana",39.14647946,-84.97333539,5188,60
"712","Decatur","Indiana",39.30712658,-85.50087166,2639,88
"713","Delaware","Indiana",40.22787247,-85.39732772,9582,166
"714","Dubois","Indiana",38.36597551,-86.8792417,5779,100
"715","Elkhart","Indiana",41.59761169,-85.85875695,24916,398
"716","Fayette","Indiana",39.63684962,-85.17797541,2618,54
"717","Floyd","Indiana",38.32117957,-85.90385377,6893,149
"718","Fountain","Indiana",40.12361933,-87.24217689,1940,38
"719","Franklin","Indiana",39.4142482,-85.06062647,1561,35
"720","Fulton","Indiana",41.0469907,-86.26252745,1722,38
"721","Gibson","Indiana",38.30393723,-87.58054938,3933,79
"722","Grant","Indiana",40.51587228,-85.65468702,6247,151
"723","Greene","Indiana",39.03630547,-86.96223202,2532,75
"724","Hamilton","Indiana",40.07306535,-86.05244729,30905,363
"725","Hancock","Indiana",39.82304555,-85.77566351,7185,125
"726","Harrison","Indiana",38.19467379,-86.10948271,3795,55
"727","Hendricks","Indiana",39.76719009,-86.51037283,15260,283
"728","Henry","Indiana",39.93029017,-85.39625719,5288,85
"729","Howard","Indiana",40.48527731,-86.11351892,8818,173
"730","Huntington","Indiana",40.82907273,-85.48822092,3198,71
"731","Jackson","Indiana",38.9091582,-86.03851889,4494,59
"732","Jasper","Indiana",41.02078733,-87.11553319,3054,41
"733","Jay","Indiana",40.43781032,-85.00576229,1753,26
"734","Jefferson","Indiana",38.78576239,-85.43633383,2832,61
"735","Jennings","Indiana",38.99588883,-85.62710784,2083,42
"736","Johnson","Indiana",39.48994426,-86.10149107,15892,335
"737","Knox","Indiana",38.68861576,-87.4194665,3491,80
"738","Kosciusko","Indiana",41.24521668,-85.86312322,8334,101
"739","LaGrange","Indiana",41.64232188,-85.42674232,2370,70
"740","LaPorte","Indiana",41.54366008,-86.74072188,9494,189
"741","Lake","Indiana",41.41874274,-87.38277575,47113,813
"742","Lawrence","Indiana",38.84112637,-86.48361629,4071,107
"743","Madison","Indiana",40.16143691,-85.71964711,11477,294
"744","Marion","Indiana",39.78163624,-86.13826325,88048,1572
"745","Marshall","Indiana",41.32467367,-86.26185087,5291,97
"746","Martin","Indiana",38.7099921,-86.80373186,784,14
"747","Miami","Indiana",40.76940965,-86.04525048,3447,57
"748","Monroe","Indiana",39.16130004,-86.52414358,9931,152
"749","Montgomery","Indiana",40.04034823,-86.89335024,3678,80
"750","Morgan","Indiana",39.47899078,-86.44573375,5841,119
"751","Newton","Indiana",40.95610449,-87.39635768,960,29
"752","Noble","Indiana",41.39672484,-85.41966713,4926,72
"753","Ohio","Indiana",38.955305,-84.96515993,512,10
"754","Orange","Indiana",38.5411892,-86.49523093,1689,45
"755","Owen","Indiana",39.31145587,-86.83900724,1791,50
"756","Parke","Indiana",39.77202286,-87.20375833,1354,14
"757","Perry","Indiana",38.07809328,-86.63741946,1678,35
"758","Pike","Indiana",38.40112197,-87.23574907,1255,29
